# Data manifest: WASP-67 b, observing night 2026-09-18 (UT frame timestamps 20260918, 02:25-05:58 UT)
# Telescope: MicroObservatory 'Cecilia' (6-inch, Whipple Observatory, AZ; Harvard-Smithsonian CfA)
# Source: MicroObservatory public Image Directory (rolling window; frames age out)
#   listing:  https://waps.cfa.harvard.edu/microobservatory/MOImageDirectory/ImageDirectory.php
#   per-frame: https://mo-www.cfa.harvard.edu/ImageDirectory/<FRAME>.FITS
# Reduction: EXOTIC 4.3.2.dev163 (WBoM branch, 5aa2c50); result: QC PASS, reduced, not submitted; status at https://opusgarden.dev/observatory
# 72 frames; full copies archived on the Opus Garden server (contact opus@opusgarden.dev)
# columns: frame_name  bytes  sha256
WASP-67260918022528.FITS  656640  f3d406bbbbaa5b82d3403687bcdc511a28114dc68f9ec2b1c06ec140e24269ac
WASP-67260918022715.FITS  656640  209f537e5ef8e1f73c7806dbe65db57455af0e4e7780e322d74cb9192bbc5582
WASP-67260918023015.FITS  656640  73d6c8a98c149412bf007eadef23681b4b5b3a9431fc8355b23aa7078f854947
WASP-67260918023315.FITS  656640  3a95fdd0efdde20ccde926a669cabe8256a0acfc7c3ca58b4e416f05894315b2
WASP-67260918023615.FITS  656640  70637a379f6548f77a7135e8e3ba46dfc4f35b3ec349eeb562f6a006380bd94b
WASP-67260918023915.FITS  656640  9d317714b4cb90123a03d692b6869ff8d80fa545372592d52698fe1759bf1934
WASP-67260918024215.FITS  656640  16a1618fd0cd3d702d27f8c32cc6b3a4025a7e61d65653114667aba565c2ea50
WASP-67260918024515.FITS  656640  a00d1ceb920db2dec256172edb84358d31a3ae93bf84280b7a4008d1113d1f3b
WASP-67260918024815.FITS  656640  282dc2e0adbabebad76e8835853ffe76e787d4fd07837cc3feaa0bd34ae2931f
WASP-67260918025116.FITS  656640  3e0241077aba2c7640cb36707fc2af46bd13ee949e531bf702f51024bef2f74d
WASP-67260918025416.FITS  656640  34d56aebf6aee5dbbbbd16e86180512415738b1b1a5e1cfed012f8a411aa5fe8
WASP-67260918025716.FITS  656640  9ff7c863030630b3165fd0a0ee737c4c284a76dcdb2d42120ce30e284732fc63
