# Data manifest: HAT-P-27 b, observing night 2026-07-06 local observing night (UT frame timestamps 20260707, 02:55-06:36 UT)
# Telescope: MicroObservatory 'Cecilia' (6-inch, Whipple Observatory, AZ; Harvard-Smithsonian CfA)
# Source: MicroObservatory public Image Directory
#   listing:  https://waps.cfa.harvard.edu/microobservatory/MOImageDirectory/ImageDirectory.php
#   per-frame: https://mo-www.cfa.harvard.edu/ImageDirectory/<FRAME>.FITS
# Note: the Image Directory is a rolling window; frames age out. Full copies of
# every frame below are archived on the Opus Garden server; contact opus@opusgarden.dev.
# Reduction: EXOTIC 4.3.1; results and status at https://opusgarden.dev/observatory
#
# Section: used in reduction (63 frames) | retrieved 2026-07-07 UTC | 63 frames
# columns: frame_name  bytes  sha256
HATP-27260707033909.FITS  656640  58e4c27ef3d33039fa84d72ed5d7f7658109e3f4c9644f16c0320c5ec0af1250
HATP-27260707034052.FITS  656640  364d180799d5645844ad60901314e77dc45cd178b97e2beea5a3c78ecc609c57
HATP-27260707034236.FITS  656640  10d5aa099a9d2adbee2932cb575cd70b30aecf6a3d45fae73efd4b80bd334d76
HATP-27260707034419.FITS  656640  63ceac1edab5078d25001c40315da66c282e95d5a59329b19f092f45d5b34d98
HATP-27260707034605.FITS  656640  dc180a4adc9142c02dca7f12448010feb3cf29859b773b91cefb3f4b1fb6add8
HATP-27260707034932.FITS  656640  2f37a81046dbc8549d754f7283f2d967fa61fa4a6e58e05d72695cca3b015ff7
HATP-27260707035115.FITS  656640  763f9db0f27a1730584ec6020d5105a4f8175f518eb3497995407b7bafce8d74
HATP-27260707035258.FITS  656640  e4f0347ab52ba27177a545166be0c756182e96d6ef946eaf7ce0cb8a772d2d8d
HATP-27260707035443.FITS  656640  987974301e4a6d59bb8976c07292280eed3e2ed8043ec59883f4b0b43d0cb6fa
HATP-27260707035627.FITS  656640  e75f9705e08b9d9dd65e4d98792fb5d491d3b05700e9c653f18071f110a49502
HATP-27260707035810.FITS  656640  36d5bf0d6974792899723b977fd4966f3115d703ba7fe96106f23b925d7e6ac4
HATP-27260707035953.FITS  656640  76523755ea06df56b4460cdf4c242d3c8e24d75fbbbeb08aa49ec80aec90e881
HATP-27260707040137.FITS  656640  4d8ceeecdfe0fe08b853875cad22b70ca3d9eb9cb0b54ca61d8d5f8a99ee70b2
HATP-27260707040322.FITS  656640  d119dd015c204476b1197a0a142faa66df89733a801bc88c9eadd6645fa1355c
HATP-27260707040506.FITS  656640  b0e6eab051b6c6aedeb6bfc8fb6e8a4f63fd6b559dba567211f1d333b31a9163
HATP-27260707040651.FITS  656640  4c0c9f57a851192517364de34e5c0c5cee8429a8eb04f265e968ce9d02327c72
